Orbit Index	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
292	2018 NOV 27 09:44:23	2018 NOV 27 10:14:05	2018 NOV 27 10:43:46	3564.0	13.1	40.3	178.5	-31.2	54.2	31.1	135.7	21.3	1	-	-	-		
292	2018 NOV 27 10:43:46	2018 NOV 27 11:13:04	2018 NOV 27 11:42:22	3515.7	178.5	-154.7	-15.8	31.1	-53.7	-30.9	44.4	9.2	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
293	2018 NOV 27 11:42:22	2018 NOV 27 12:12:04	2018 NOV 27 12:41:46	3563.9	-15.8	11.6	149.7	-30.9	54.5	30.7	135.6	21.3	1	-	-	-		
293	2018 NOV 27 12:41:46	2018 NOV 27 13:11:03	2018 NOV 27 13:40:21	3514.8	149.7	176.6	-44.7	30.7	-54.0	-30.6	44.5	9.2	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
294	2018 NOV 27 13:40:21	2018 NOV 27 14:10:03	2018 NOV 27 14:39:45	3564.2	-44.7	-17.2	120.8	-30.6	54.8	30.5	135.4	21.3	4	-	-	-		
294	2018 NOV 27 14:39:45	2018 NOV 27 15:09:01	2018 NOV 27 15:38:17	3512.3	120.8	147.8	-73.5	30.5	-54.2	-30.3	44.7	9.2	4	-		3x COP rows -1: UVIS off		
295	2018 NOV 27 15:38:17	2018 NOV 27 16:08:00	2018 NOV 27 16:37:42	3564.1	-73.5	-46.0	92.0	-30.3	55.1	30.2	135.2	21.3	4	-	-	-		
295	2018 NOV 27 16:37:42	2018 NOV 27 17:06:57	2018 NOV 27 17:36:12	3510.5	92.0	119.0	-102.4	30.2	-54.5	-30.1	44.9	9.2	4	-		3x COP rows -1: UVIS off		
296	2018 NOV 27 17:36:12	2018 NOV 27 18:05:54	2018 NOV 27 18:35:35	3562.8	-102.4	-74.7	63.1	-30.1	55.3	30.0	135.0	21.2	1	-	-	-		
296	2018 NOV 27 18:35:35	2018 NOV 27 19:04:50	2018 NOV 27 19:34:06	3510.7	63.1	90.3	-131.2	30.0	-54.8	-29.8	45.1	9.2	1	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
297	2018 NOV 27 19:34:06	2018 NOV 27 20:03:47	2018 NOV 27 20:33:29	3563.6	-131.2	-103.4	34.3	-29.8	55.5	29.6	134.9	21.2	4	-	-	-		
297	2018 NOV 27 20:33:29	2018 NOV 27 21:02:45	2018 NOV 27 21:32:02	3512.4	34.3	61.7	-160.1	29.6	-55.1	-29.5	45.2	9.2	4	-		3x COP rows -1: UVIS off		
298	2018 NOV 27 21:32:02	2018 NOV 27 22:01:45	2018 NOV 27 22:31:28	3566.1	-160.1	-132.0	5.4	-29.5	55.8	29.3	134.8	21.3	1	-	-	-		
298	2018 NOV 27 22:31:28	2018 NOV 27 23:00:44	2018 NOV 27 23:30:01	3513.1	5.4	33.0	171.0	29.3	-55.3	-29.1	45.3	9.2	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
299	2018 NOV 27 23:30:01	2018 NOV 27 23:59:44	2018 NOV 28 00:29:28	3566.8	171.0	-160.6	-23.5	-29.1	56.1	29.0	134.6	21.3	1	-	-	-		
299	2018 NOV 28 00:29:28	2018 NOV 28 00:58:44	2018 NOV 28 01:28:01	3513.4	-23.5	4.3	142.2	29.0	-55.6	-28.8	45.4	9.2	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 162: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7500 ms,20 bit,Rhythm = 10494 ms, Binning=7		
300	2018 NOV 28 01:28:01	2018 NOV 28 01:57:44	2018 NOV 28 02:27:27	3565.5	142.2	170.7	-52.4	-28.8	56.4	28.7	134.5	21.3	4	-	-	-		
300	2018 NOV 28 02:27:27	2018 NOV 28 02:56:43	2018 NOV 28 03:26:00	3513.6	-52.4	-24.5	113.3	28.7	-55.8	-28.5	45.6	9.2	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
301	2018 NOV 28 03:26:00	2018 NOV 28 03:55:42	2018 NOV 28 04:25:23	3563.1	113.3	141.9	-81.2	-28.5	56.7	28.4	134.3	21.3	4	-	-	-		
301	2018 NOV 28 04:25:23	2018 NOV 28 04:54:40	2018 NOV 28 05:23:56	3512.6	-81.2	-53.2	84.5	28.4	-56.1	-28.3	45.8	9.2	4	-		3x COP rows -1: UVIS off		
302	2018 NOV 28 05:23:56	2018 NOV 28 05:53:37	2018 NOV 28 06:23:18	3562.0	84.5	113.2	-110.1	-28.3	57.0	28.1	134.1	21.2	1	-	-	-		
302	2018 NOV 28 06:23:18	2018 NOV 28 06:52:33	2018 NOV 28 07:21:49	3510.7	-110.1	-81.9	55.6	28.1	-56.4	-28.0	46.0	9.2	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
303	2018 NOV 28 07:21:49	2018 NOV 28 07:51:31	2018 NOV 28 08:21:13	3563.9	55.6	84.5	-138.9	-28.0	57.2	27.8	134.0	21.2	4	-	-	-		
303	2018 NOV 28 08:21:13	2018 NOV 28 08:50:28	2018 NOV 28 09:19:44	3511.5	-138.9	-110.5	26.8	27.8	-56.7	-27.7	46.1	9.2	4	-		3x COP rows -1: UVIS off		
304	2018 NOV 28 09:19:44	2018 NOV 28 09:49:27	2018 NOV 28 10:19:10	3565.9	26.8	55.9	-167.8	-27.7	57.5	27.5	133.9	21.3	1	-	-	-		
304	2018 NOV 28 10:19:10	2018 NOV 28 10:48:27	2018 NOV 28 11:17:44	3513.8	-167.8	-139.1	-2.1	27.5	-57.0	-27.3	46.2	9.2	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
305	2018 NOV 28 11:17:44	2018 NOV 28 11:47:27	2018 NOV 28 12:17:10	3565.9	-2.1	27.3	163.3	-27.3	57.7	27.1	133.8	21.3	4	-	-	-		
305	2018 NOV 28 12:17:10	2018 NOV 28 12:46:27	2018 NOV 28 13:15:44	3514.1	163.3	-167.7	-31.0	27.1	-57.3	-27.0	46.3	9.2	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
306	2018 NOV 28 13:15:44	2018 NOV 28 13:45:27	2018 NOV 28 14:15:10	3566.0	-31.0	-1.4	134.4	-27.0	58.0	26.8	133.6	21.3	3	-	-	-		
306	2018 NOV 28 14:15:10	2018 NOV 28 14:44:26	2018 NOV 28 15:13:42	3512.2	134.4	163.6	-59.9	26.8	-57.6	-26.7	46.5	9.2	3	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
307	2018 NOV 28 15:13:42	2018 NOV 28 15:43:25	2018 NOV 28 16:13:08	3566.0	-59.9	-30.1	105.6	-26.7	58.3	26.5	133.4	21.3	4	-	-	-		
307	2018 NOV 28 16:13:08	2018 NOV 28 16:42:23	2018 NOV 28 17:11:38	3510.0	105.6	134.9	-88.7	26.5	-57.9	-26.4	46.6	9.2	4	-		3x COP rows -1: UVIS off		
308	2018 NOV 28 17:11:38	2018 NOV 28 17:41:21	2018 NOV 28 18:11:03	3565.2	-88.7	-58.8	76.8	-26.4	58.6	26.3	133.3	21.3	1	-	-	-		
308	2018 NOV 28 18:11:03	2018 NOV 28 18:40:18	2018 NOV 28 19:09:32	3509.2	76.8	106.2	-117.5	26.3	-58.2	-26.1	46.8	9.2	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
309	2018 NOV 28 19:09:32	2018 NOV 28 19:39:14	2018 NOV 28 20:08:57	3564.3	-117.5	-87.5	47.9	-26.1	58.8	26.0	133.1	21.3	1	-	-	-		
309	2018 NOV 28 20:08:57	2018 NOV 28 20:38:12	2018 NOV 28 21:07:28	3510.9	47.9	77.6	-146.4	26.0	-58.4	-25.8	46.9	9.2	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
310	2018 NOV 28 21:07:28	2018 NOV 28 21:37:11	2018 NOV 28 22:06:54	3566.2	-146.4	-116.0	19.0	-25.8	59.1	25.6	133.0	21.3	17	-	-	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
310	2018 NOV 28 22:06:54	2018 NOV 28 22:36:10	2018 NOV 28 23:05:26	3512.3	19.0	49.1	-175.3	25.6	-58.7	-25.4	47.0	9.2	17	-		COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
311	2018 NOV 28 23:05:26	2018 NOV 28 23:35:10	2018 NOV 29 00:04:54	3568.0	-175.3	-144.5	-9.9	-25.4	59.4	25.2	132.9	21.3	17	-	-	COP row -1: UVIS off		
311	2018 NOV 29 00:04:54	2018 NOV 29 00:34:10	2018 NOV 29 01:03:27	3512.6	-9.9	20.5	155.8	25.2	-59.0	-25.1	47.1	9.2	17	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: UVIS off		
312	2018 NOV 29 01:03:27	2018 NOV 29 01:33:10	2018 NOV 29 02:02:54	3567.8	155.8	-173.1	-38.7	-25.1	59.7	24.9	132.8	21.3	17	-	-	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
312	2018 NOV 29 02:02:54	2018 NOV 29 02:32:11	2018 NOV 29 03:01:27	3512.9	-38.7	-8.2	126.9	24.9	-59.3	-24.7	47.3	9.2	17	-		COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
313	2018 NOV 29 03:01:27	2018 NOV 29 03:31:10	2018 NOV 29 04:00:53	3565.6	126.9	158.3	-67.6	-24.7	60.0	24.6	132.6	21.3	17	-	-	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
313	2018 NOV 29 04:00:53	2018 NOV 29 04:30:09	2018 NOV 29 04:59:25	3512.4	-67.6	-36.9	98.1	24.6	-59.6	-24.4	47.4	9.2	17	-		COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
314	2018 NOV 29 04:59:25	2018 NOV 29 05:29:07	2018 NOV 29 05:58:49	3563.7	98.1	129.6	-96.4	-24.4	60.3	24.3	132.5	21.3	1	-	-	-		
314	2018 NOV 29 05:58:49	2018 NOV 29 06:28:04	2018 NOV 29 06:57:20	3510.7	-96.4	-65.6	69.3	24.3	-59.9	-24.1	47.6	9.2	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
315	2018 NOV 29 06:57:20	2018 NOV 29 07:27:02	2018 NOV 29 07:56:44	3564.3	69.3	100.9	-125.3	-24.1	60.6	24.0	132.3	21.3	4	-	-	-		
315	2018 NOV 29 07:56:44	2018 NOV 29 08:25:59	2018 NOV 29 08:55:14	3510.2	-125.3	-94.1	40.4	24.0	-60.1	-23.8	47.7	9.3	4	-		3x COP rows -1: UVIS off		
316	2018 NOV 29 08:55:14	2018 NOV 29 09:24:57	2018 NOV 29 09:54:41	3566.4	40.4	72.5	-154.1	-23.8	60.9	23.6	132.2	21.3	1	-	-	-		
316	2018 NOV 29 09:54:41	2018 NOV 29 10:23:57	2018 NOV 29 10:53:13	3512.8	-154.1	-122.6	11.5	23.6	-60.4	-23.4	47.8	9.3	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
317	2018 NOV 29 10:53:13	2018 NOV 29 11:22:57	2018 NOV 29 11:52:40	3566.7	11.5	44.0	177.0	-23.4	61.1	23.3	132.2	21.3	1	-	-	-		
317	2018 NOV 29 11:52:40	2018 NOV 29 12:21:57	2018 NOV 29 12:51:14	3514.1	177.0	-151.1	-17.4	23.3	-60.7	-23.1	47.9	9.3	1	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	ingressMatch:VERNAL CRATER; ingressMatch:VERNAL CRATER; 	
318	2018 NOV 29 12:51:14	2018 NOV 29 13:20:58	2018 NOV 29 13:50:41	3566.6	-17.4	15.4	148.1	-23.1	61.4	22.9	132.0	21.3	4	-	-	-		
318	2018 NOV 29 13:50:41	2018 NOV 29 14:19:57	2018 NOV 29 14:49:14	3513.0	148.1	-179.6	-46.2	22.9	-61.1	-22.7	48.0	9.3	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
319	2018 NOV 29 14:49:14	2018 NOV 29 15:18:57	2018 NOV 29 15:48:41	3566.9	-46.2	-13.2	119.2	-22.7	61.7	22.6	131.9	21.3	3	-	-	-		
319	2018 NOV 29 15:48:41	2018 NOV 29 16:17:56	2018 NOV 29 16:47:11	3510.5	119.2	151.8	-75.1	22.6	-61.4	-22.4	48.2	9.3	3	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 162: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7500 ms,20 bit,Rhythm = 10494 ms, Binning=7		
320	2018 NOV 29 16:47:11	2018 NOV 29 17:16:55	2018 NOV 29 17:46:38	3566.7	-75.1	-41.8	90.4	-22.4	62.0	22.3	131.7	21.3	4	-	-	-		
320	2018 NOV 29 17:46:38	2018 NOV 29 18:15:52	2018 NOV 29 18:45:07	3508.8	90.4	123.2	-103.9	22.3	-61.7	-22.1	48.3	9.3	4	-		3x COP rows -1: UVIS off		
321	2018 NOV 29 18:45:07	2018 NOV 29 19:14:49	2018 NOV 29 19:44:32	3565.2	-103.9	-70.4	61.5	-22.1	62.3	21.9	131.6	21.4	1	-	-	-		
321	2018 NOV 29 19:44:32	2018 NOV 29 20:13:47	2018 NOV 29 20:43:01	3509.5	61.5	94.6	-132.8	21.9	-62.0	-21.8	48.5	9.3	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	ingressMatch:ULYSSES FOSSAE; ingressMatch:ULYSSES FOSSAE; 	
322	2018 NOV 29 20:43:01	2018 NOV 29 21:12:45	2018 NOV 29 21:42:28	3566.3	-132.8	-98.9	32.7	-21.8	62.5	21.6	131.5	21.4	4	-	-	-		
322	2018 NOV 29 21:42:28	2018 NOV 29 22:11:43	2018 NOV 29 22:40:59	3511.0	32.7	66.2	-161.6	21.6	-62.2	-21.4	48.5	9.3	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
323	2018 NOV 29 22:40:59	2018 NOV 29 23:10:43	2018 NOV 29 23:40:28	3568.9	-161.6	-127.3	3.8	-21.4	62.8	21.2	131.4	21.4	1	-	-	-		
323	2018 NOV 29 23:40:28	2018 NOV 30 00:09:43	2018 NOV 30 00:38:59	3511.4	3.8	37.8	169.5	21.2	-62.5	-21.0	48.6	9.3	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 162: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7500 ms,20 bit,Rhythm = 10494 ms, Binning=7		
324	2018 NOV 30 00:38:59	2018 NOV 30 01:08:44	2018 NOV 30 01:38:29	3569.5	169.5	-155.7	-25.1	-21.0	63.1	20.8	131.3	21.4	4	-	-	-		
324	2018 NOV 30 01:38:29	2018 NOV 30 02:07:44	2018 NOV 30 02:37:00	3511.6	-25.1	9.3	140.6	20.8	-62.8	-20.6	48.7	9.4	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
325	2018 NOV 30 02:37:00	2018 NOV 30 03:06:44	2018 NOV 30 03:36:28	3568.1	140.6	175.9	-54.0	-20.6	63.4	20.5	131.2	21.4	3	-	-	-		
325	2018 NOV 30 03:36:28	2018 NOV 30 04:05:44	2018 NOV 30 04:35:00	3511.7	-54.0	-19.3	111.7	20.5	-63.1	-20.3	48.9	9.4	3	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
326	2018 NOV 30 04:35:00	2018 NOV 30 05:04:43	2018 NOV 30 05:34:26	3565.7	111.7	147.3	-82.8	-20.3	63.7	20.2	131.0	21.4	4	-	-	-		
326	2018 NOV 30 05:34:26	2018 NOV 30 06:03:41	2018 NOV 30 06:32:56	3510.5	-82.8	-47.9	82.9	20.2	-63.4	-20.0	49.0	9.4	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
327	2018 NOV 30 06:32:56	2018 NOV 30 07:02:38	2018 NOV 30 07:32:21	3564.8	82.9	118.8	-111.7	-20.0	64.0	19.8	130.9	21.4	1	-	-	-		
327	2018 NOV 30 07:32:21	2018 NOV 30 08:01:35	2018 NOV 30 08:30:50	3509.0	-111.7	-76.3	54.0	19.8	-63.7	-19.7	49.1	9.4	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 162: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7500 ms,20 bit,Rhythm = 10494 ms, Binning=7		
328	2018 NOV 30 08:30:50	2018 NOV 30 09:00:33	2018 NOV 30 09:30:17	3566.8	54.0	90.4	-140.5	-19.7	64.3	19.5	130.8	21.5	1	-	-	-		
328	2018 NOV 30 09:30:17	2018 NOV 30 09:59:32	2018 NOV 30 10:28:47	3510.6	-140.5	-104.6	25.2	19.5	-63.9	-19.3	49.2	9.4	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
329	2018 NOV 30 10:28:47	2018 NOV 30 10:58:31	2018 NOV 30 11:28:16	3568.3	25.2	62.1	-169.4	-19.3	64.5	19.1	130.8	21.5	4	-	-	-		
329	2018 NOV 30 11:28:16	2018 NOV 30 11:57:32	2018 NOV 30 12:26:48	3512.8	-169.4	-132.9	-3.7	19.1	-64.2	-18.9	49.3	9.4	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
330	2018 NOV 30 12:26:48	2018 NOV 30 12:56:32	2018 NOV 30 13:26:16	3568.1	-3.7	33.7	161.7	-18.9	64.8	18.7	130.7	21.5	3	-	-	-		
330	2018 NOV 30 13:26:16	2018 NOV 30 13:55:33	2018 NOV 30 14:24:49	3512.9	161.7	-161.3	-32.6	18.7	-64.6	-18.5	49.4	9.5	3	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
331	2018 NOV 30 14:24:49	2018 NOV 30 14:54:33	2018 NOV 30 15:24:17	3568.1	-32.6	5.3	132.8	-18.5	65.1	18.3	130.6	21.5	4	-	-	-		
331	2018 NOV 30 15:24:17	2018 NOV 30 15:53:33	2018 NOV 30 16:22:48	3510.9	132.8	170.3	-61.5	18.3	-64.9	-18.1	49.5	9.5	4	-		3x COP rows 167: NADIR: Horizontal Bin (57:240;0:1047), Tint = 16000 ms,20 bit,Rhythm = 17964 ms, Binning=7		
332	2018 NOV 30 16:22:48	2018 NOV 30 16:52:32	2018 NOV 30 17:22:16	3567.9	-61.5	-23.2	104.0	-18.1	65.4	18.0	130.4	21.5	1	-	-	-		
332	2018 NOV 30 17:22:16	2018 NOV 30 17:51:31	2018 NOV 30 18:20:45	3508.8	104.0	141.8	-90.3	18.0	-65.2	-17.8	49.6	9.5	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
333	2018 NOV 30 18:20:45	2018 NOV 30 18:50:28	2018 NOV 30 19:20:12	3566.9	-90.3	-51.7	75.1	-17.8	65.6	17.6	130.3	21.6	4	-	-	-		
333	2018 NOV 30 19:20:12	2018 NOV 30 19:49:26	2018 NOV 30 20:18:40	3508.3	75.1	113.4	-119.2	17.6	-65.5	-17.5	49.8	9.5	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
334	2018 NOV 30 20:18:40	2018 NOV 30 20:48:23	2018 NOV 30 21:18:07	3566.2	-119.2	-80.0	46.3	-17.5	65.9	17.3	130.2	21.6	1	-	-	-		
334	2018 NOV 30 21:18:07	2018 NOV 30 21:47:22	2018 NOV 30 22:16:37	3510.4	46.3	85.2	-148.0	17.3	-65.7	-17.1	49.8	9.5	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
335	2018 NOV 30 22:16:37	2018 NOV 30 22:46:21	2018 NOV 30 23:16:05	3568.4	-148.0	-108.3	17.4	-17.1	66.1	16.9	130.2	21.6	1	-	-	-		
335	2018 NOV 30 23:16:05	2018 NOV 30 23:45:21	2018 DEC 01 00:14:37	3511.5	17.4	57.0	-176.9	16.9	-66.0	-16.7	49.9	9.6	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 162: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7500 ms,20 bit,Rhythm = 10494 ms, Binning=7		
336	2018 DEC 01 00:14:37	2018 DEC 01 00:44:22	2018 DEC 01 01:14:07	3570.1	-176.9	-136.4	-11.5	-16.7	66.4	16.5	130.1	21.6	4	-	-	-		
336	2018 DEC 01 01:14:07	2018 DEC 01 01:43:23	2018 DEC 01 02:12:38	3511.6	-11.5	28.7	154.2	16.5	-66.3	-16.3	49.9	9.6	4	-		3x COP rows 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
337	2018 DEC 01 02:12:38	2018 DEC 01 02:42:23	2018 DEC 01 03:12:08	3569.7	154.2	-164.7	-40.4	-16.3	66.7	16.1	130.0	21.7	3	-	-	-		
337	2018 DEC 01 03:12:08	2018 DEC 01 03:41:24	2018 DEC 01 04:10:40	3511.7	-40.4	0.3	125.3	16.1	-66.5	-15.9	50.1	9.6	3	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
338	2018 DEC 01 04:10:40	2018 DEC 01 04:40:24	2018 DEC 01 05:10:08	3567.6	125.3	167.0	-69.2	-15.9	67.0	15.7	129.9	21.7	4	-	-	-		
338	2018 DEC 01 05:10:08	2018 DEC 01 05:39:23	2018 DEC 01 06:08:39	3511.0	-69.2	-28.1	96.5	15.7	-66.8	-15.6	50.2	9.7	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
339	2018 DEC 01 06:08:39	2018 DEC 01 06:38:21	2018 DEC 01 07:08:04	3565.8	96.5	138.6	-98.1	-15.6	67.3	15.4	129.7	21.7	1	-	-	-		
339	2018 DEC 01 07:08:04	2018 DEC 01 07:37:19	2018 DEC 01 08:06:34	3509.2	-98.1	-56.4	67.6	15.4	-67.1	-15.2	50.3	9.7	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 162: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7500 ms,20 bit,Rhythm = 10494 ms, Binning=7		
340	2018 DEC 01 08:06:34	2018 DEC 01 08:36:17	2018 DEC 01 09:06:00	3566.7	67.6	110.3	-126.9	-15.2	67.6	15.0	129.6	21.7	4	-	-	-		
340	2018 DEC 01 09:06:00	2018 DEC 01 09:35:15	2018 DEC 01 10:04:29	3508.9	-126.9	-84.6	38.8	15.0	-67.4	-14.8	50.4	9.7	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
341	2018 DEC 01 10:04:29	2018 DEC 01 10:34:14	2018 DEC 01 11:03:58	3569.0	38.8	82.2	-155.8	-14.8	67.8	14.6	129.6	21.8	1	-	-	-		
