Orbit Index	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
273	2018 DEC 23 20:41:02	2018 DEC 23 21:10:38	2018 DEC 23 21:40:13	3550.5	54.9	-171.7	-139.5	60.7	24.2	-60.7	165.8	0.9	1	-	-	-		
273	2018 DEC 23 21:40:13	2018 DEC 23 22:09:36	2018 DEC 23 22:38:58	3525.3	-139.5	-5.7	26.1	-60.7	-22.8	60.7	14.1	13.0	1	Surface 3SUBD 01	Science: orders #168, #190, #191, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0	&daysideMatch:MERIDIANI SULPHATES; 	
274	2018 DEC 23 22:38:58	2018 DEC 23 23:08:33	2018 DEC 23 23:38:08	3550.0	26.1	159.4	-168.4	60.7	24.1	-60.8	166.0	0.9	4	-	-	-		
274	2018 DEC 23 23:38:08	2018 DEC 24 00:07:31	2018 DEC 24 00:36:54	3526.0	-168.4	-34.6	-2.7	-60.8	-22.7	60.9	13.8	12.9	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
275	2018 DEC 24 00:36:54	2018 DEC 24 01:06:29	2018 DEC 24 01:36:03	3548.7	-2.7	130.4	162.8	60.9	24.0	-60.9	166.3	0.9	3	-	-	-		
275	2018 DEC 24 01:36:03	2018 DEC 24 02:05:26	2018 DEC 24 02:34:48	3525.5	162.8	-63.6	-31.6	-60.9	-22.6	61.0	13.6	12.9	3	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
276	2018 DEC 24 02:34:48	2018 DEC 24 03:04:22	2018 DEC 24 03:33:56	3547.7	-31.6	101.5	133.9	61.0	23.9	-61.1	166.5	0.9	1	-	-	-		
276	2018 DEC 24 03:33:56	2018 DEC 24 04:03:18	2018 DEC 24 04:32:40	3524.1	133.9	-92.5	-60.5	-61.1	-22.4	61.1	13.4	12.9	1	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
277	2018 DEC 24 04:32:40	2018 DEC 24 05:02:13	2018 DEC 24 05:31:47	3546.6	-60.5	72.6	105.1	61.1	23.8	-61.2	166.7	0.9	4	-	-	-		
277	2018 DEC 24 05:31:47	2018 DEC 24 06:01:09	2018 DEC 24 06:30:30	3523.6	105.1	-121.3	-89.3	-61.2	-22.3	61.2	13.1	12.9	4	-		3x COP rows 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
278	2018 DEC 24 06:30:30	2018 DEC 24 07:00:03	2018 DEC 24 07:29:37	3546.2	-89.3	43.7	76.3	61.2	23.6	-61.2	166.9	0.9	1	-	-	-		
278	2018 DEC 24 07:29:37	2018 DEC 24 07:58:59	2018 DEC 24 08:28:22	3525.8	76.3	-150.3	-118.0	-61.2	-22.2	61.3	12.9	12.9	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
279	2018 DEC 24 08:28:22	2018 DEC 24 08:57:56	2018 DEC 24 09:27:30	3547.7	-118.0	14.8	47.6	61.3	23.5	-61.3	167.2	0.8	1	-	-	-		
279	2018 DEC 24 09:27:30	2018 DEC 24 09:56:53	2018 DEC 24 10:26:17	3526.7	47.6	-179.2	-146.8	-61.3	-22.1	61.3	12.6	12.9	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
280	2018 DEC 24 10:26:17	2018 DEC 24 10:55:52	2018 DEC 24 11:25:27	3549.8	-146.8	-14.2	18.8	61.3	23.4	-61.4	167.5	0.8	4	-	-	-		
280	2018 DEC 24 11:25:27	2018 DEC 24 11:54:49	2018 DEC 24 12:24:12	3525.6	18.8	151.8	-175.6	-61.4	-22.0	61.4	12.3	12.8	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
281	2018 DEC 24 12:24:12	2018 DEC 24 12:53:48	2018 DEC 24 13:23:23	3551.0	-175.6	-43.1	-10.1	61.4	23.3	-61.5	167.7	0.8	3	-	-	-		
281	2018 DEC 24 13:23:23	2018 DEC 24 13:52:45	2018 DEC 24 14:22:07	3524.0	-10.1	122.9	155.5	-61.5	-21.9	61.6	12.1	12.8	3	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
282	2018 DEC 24 14:22:07	2018 DEC 24 14:51:42	2018 DEC 24 15:21:17	3550.1	155.5	-72.0	-39.0	61.6	23.1	-61.6	168.0	0.8	1	-	-	-		
282	2018 DEC 24 15:21:17	2018 DEC 24 15:50:39	2018 DEC 24 16:20:00	3522.8	-39.0	94.0	126.6	-61.6	-21.8	61.7	11.9	12.8	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
283	2018 DEC 24 16:20:00	2018 DEC 24 16:49:34	2018 DEC 24 17:19:08	3548.0	126.6	-100.9	-67.8	61.7	23.0	-61.7	168.2	0.8	4	-	-	-		
283	2018 DEC 24 17:19:08	2018 DEC 24 17:48:29	2018 DEC 24 18:17:50	3522.4	-67.8	65.1	97.8	-61.7	-21.7	61.8	11.7	12.8	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
284	2018 DEC 24 18:17:50	2018 DEC 24 18:47:24	2018 DEC 24 19:16:58	3547.7	97.8	-129.8	-96.6	61.8	23.0	-61.8	168.4	0.8	1	-	-	-		
284	2018 DEC 24 19:16:58	2018 DEC 24 19:46:20	2018 DEC 24 20:15:41	3523.1	-96.6	36.2	69.1	-61.8	-21.5	61.9	11.4	12.8	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
285	2018 DEC 24 20:15:41	2018 DEC 24 20:45:16	2018 DEC 24 21:14:51	3549.8	69.1	-158.8	-125.3	61.9	22.8	-61.9	168.7	0.7	1	-	-	-		
285	2018 DEC 24 21:14:51	2018 DEC 24 21:44:13	2018 DEC 24 22:13:36	3525.0	-125.3	7.2	40.3	-61.9	-21.5	61.9	11.1	12.8	1	-		COP row -1: UVIS off		
286	2018 DEC 24 22:13:36	2018 DEC 24 22:43:11	2018 DEC 24 23:12:46	3549.8	40.3	172.3	-154.2	61.9	22.7	-62.0	169.0	0.7	17	-	-	COP row -1: UVIS off		
286	2018 DEC 24 23:12:46	2018 DEC 24 23:42:09	2018 DEC 25 00:11:32	3526.2	-154.2	-21.7	11.5	-62.0	-21.4	62.0	10.9	12.7	17	-		COP row -1: UVIS off	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
287	2018 DEC 25 00:11:32	2018 DEC 25 00:41:06	2018 DEC 25 01:10:41	3548.7	11.5	143.3	177.0	62.0	22.6	-62.1	169.2	0.7	3	-	-	-		
287	2018 DEC 25 01:10:41	2018 DEC 25 01:40:04	2018 DEC 25 02:09:27	3526.3	177.0	-50.7	-17.4	-62.1	-21.2	62.1	10.6	12.7	3	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
288	2018 DEC 25 02:09:27	2018 DEC 25 02:39:01	2018 DEC 25 03:08:34	3547.4	-17.4	114.4	148.1	62.1	22.5	-62.2	169.5	0.7	4	-	-	-		
288	2018 DEC 25 03:08:34	2018 DEC 25 03:37:57	2018 DEC 25 04:07:19	3525.1	148.1	-79.6	-46.3	-62.2	-21.1	62.3	10.4	12.7	4	-		3x COP rows -1: UVIS off		
289	2018 DEC 25 04:07:19	2018 DEC 25 04:36:53	2018 DEC 25 05:06:26	3546.5	-46.3	85.5	119.3	62.3	22.4	-62.3	169.7	0.7	3	-	-	-		
289	2018 DEC 25 05:06:26	2018 DEC 25 05:35:48	2018 DEC 25 06:05:10	3523.7	119.3	-108.5	-75.1	-62.3	-21.0	62.3	10.2	12.7	3	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
290	2018 DEC 25 06:05:10	2018 DEC 25 06:34:42	2018 DEC 25 07:04:15	3545.6	-75.1	56.6	90.5	62.3	22.3	-62.4	169.9	0.7	1	-	-	-		
290	2018 DEC 25 07:04:15	2018 DEC 25 07:33:38	2018 DEC 25 08:03:00	3525.1	90.5	-137.4	-103.8	-62.4	-20.9	62.4	9.9	12.7	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
291	2018 DEC 25 08:03:00	2018 DEC 25 08:32:33	2018 DEC 25 09:02:07	3546.2	-103.8	27.7	61.7	62.4	22.2	-62.4	170.2	0.6	4	-	-	-		
291	2018 DEC 25 09:02:07	2018 DEC 25 09:31:30	2018 DEC 25 10:00:53	3526.9	61.7	-166.3	-132.6	-62.4	-20.8	62.5	9.7	12.7	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
292	2018 DEC 25 10:00:53	2018 DEC 25 10:30:28	2018 DEC 25 11:00:02	3548.3	-132.6	-1.3	33.0	62.5	22.1	-62.5	170.4	0.6	1	-	-	-		
292	2018 DEC 25 11:00:02	2018 DEC 25 11:29:25	2018 DEC 25 11:58:48	3526.3	33.0	164.7	-161.4	-62.5	-20.7	62.5	9.4	12.6	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
293	2018 DEC 25 11:58:48	2018 DEC 25 12:28:23	2018 DEC 25 12:57:58	3550.0	-161.4	-30.2	4.1	62.5	22.0	-62.6	170.7	0.6	4	-	-	-		
293	2018 DEC 25 12:57:58	2018 DEC 25 13:27:21	2018 DEC 25 13:56:43	3524.8	4.1	135.8	169.7	-62.6	-20.6	62.6	9.1	12.6	4	-		3x COP rows 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0	&daysideMatch:CURIOSITY; 	
294	2018 DEC 25 13:56:43	2018 DEC 25 14:26:18	2018 DEC 25 14:55:53	3549.9	169.7	-59.2	-24.8	62.6	21.9	-62.7	170.9	0.6	1	-	-	-		
294	2018 DEC 25 14:55:53	2018 DEC 25 15:25:15	2018 DEC 25 15:54:36	3523.5	-24.8	106.8	140.9	-62.7	-20.5	62.8	8.9	12.6	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
295	2018 DEC 25 15:54:36	2018 DEC 25 16:24:10	2018 DEC 25 16:53:44	3548.0	140.9	-88.0	-53.6	62.8	21.7	-62.8	171.2	0.6	4	-	-	-		
295	2018 DEC 25 16:53:44	2018 DEC 25 17:23:06	2018 DEC 25 17:52:27	3522.8	-53.6	78.0	112.0	-62.8	-20.4	62.9	8.7	12.6	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
296	2018 DEC 25 17:52:27	2018 DEC 25 18:22:00	2018 DEC 25 18:51:34	3546.7	112.0	-116.9	-82.4	62.9	21.7	-62.9	171.4	0.6	1	-	-	-		
296	2018 DEC 25 18:51:34	2018 DEC 25 19:20:55	2018 DEC 25 19:50:17	3523.2	-82.4	49.1	83.2	-62.9	-20.2	62.9	8.4	12.6	1	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
297	2018 DEC 25 19:50:17	2018 DEC 25 20:19:51	2018 DEC 25 20:49:25	3548.2	83.2	-145.9	-111.1	62.9	21.6	-63.0	171.6	0.5	4	-	-	-		
297	2018 DEC 25 20:49:25	2018 DEC 25 21:18:48	2018 DEC 25 21:48:10	3525.1	-111.1	20.1	54.5	-63.0	-20.2	63.0	8.2	12.6	4	-		3x COP rows 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
298	2018 DEC 25 21:48:10	2018 DEC 25 22:17:45	2018 DEC 25 22:47:19	3549.0	54.5	-174.8	-139.9	63.0	21.4	-63.0	171.9	0.5	1	-	-	-		
298	2018 DEC 25 22:47:19	2018 DEC 25 23:16:43	2018 DEC 25 23:46:06	3526.7	-139.9	-8.8	25.7	-63.0	-20.1	63.1	7.9	12.5	1	Surface 3SUBD 01	Science: orders #168, #190, #191, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MERIDIANI SULPHATES; 	
299	2018 DEC 25 23:46:06	2018 DEC 26 00:15:40	2018 DEC 26 00:45:14	3548.3	25.7	156.2	-168.8	63.1	21.3	-63.1	172.2	0.5	4	-	-	-		
299	2018 DEC 26 00:45:14	2018 DEC 26 01:14:38	2018 DEC 26 01:44:01	3527.2	-168.8	-37.8	-3.1	-63.1	-20.0	63.2	7.7	12.5	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
300	2018 DEC 26 01:44:01	2018 DEC 26 02:13:35	2018 DEC 26 02:43:08	3547.0	-3.1	127.3	162.4	63.2	21.2	-63.2	172.4	0.5	3	-	-	-		
300	2018 DEC 26 02:43:08	2018 DEC 26 03:12:32	2018 DEC 26 03:41:55	3526.4	162.4	-66.7	-32.0	-63.2	-19.8	63.3	7.4	12.5	3	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
301	2018 DEC 26 03:41:55	2018 DEC 26 04:11:28	2018 DEC 26 04:41:01	3546.0	-32.0	98.4	133.5	63.3	21.2	-63.3	172.7	0.5	4	-	-	-		
301	2018 DEC 26 04:41:01	2018 DEC 26 05:10:23	2018 DEC 26 05:39:46	3525.0	133.5	-95.6	-60.9	-63.3	-19.7	63.4	7.2	12.5	4	-		3x COP rows 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
302	2018 DEC 26 05:39:46	2018 DEC 26 06:09:18	2018 DEC 26 06:38:51	3544.9	-60.9	69.5	104.7	63.4	21.1	-63.4	172.9	0.5	1	-	-	-		
302	2018 DEC 26 06:38:51	2018 DEC 26 07:08:13	2018 DEC 26 07:37:36	3525.0	104.7	-124.5	-89.6	-63.4	-19.6	63.4	7.0	12.5	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
303	2018 DEC 26 07:37:36	2018 DEC 26 08:07:08	2018 DEC 26 08:36:41	3544.9	-89.6	40.6	75.9	63.4	20.9	-63.5	173.1	0.4	1	-	-	-		
303	2018 DEC 26 08:36:41	2018 DEC 26 09:06:04	2018 DEC 26 09:35:28	3527.3	75.9	-153.4	-118.4	-63.5	-19.5	63.5	6.7	12.5	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
304	2018 DEC 26 09:35:28	2018 DEC 26 10:05:01	2018 DEC 26 10:34:34	3546.7	-118.4	11.6	47.2	63.5	20.8	-63.5	173.4	0.4	4	-	-	-		
304	2018 DEC 26 10:34:34	2018 DEC 26 11:03:58	2018 DEC 26 11:33:22	3527.6	47.2	177.6	-147.2	-63.5	-19.4	63.6	6.4	12.4	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
305	2018 DEC 26 11:33:22	2018 DEC 26 12:02:56	2018 DEC 26 12:32:31	3548.7	-147.2	-17.4	18.4	63.6	20.7	-63.6	173.7	0.4	1	-	-	-		
305	2018 DEC 26 12:32:31	2018 DEC 26 13:01:54	2018 DEC 26 13:31:17	3526.3	18.4	148.6	-176.0	-63.6	-19.3	63.6	6.1	12.4	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
306	2018 DEC 26 13:31:17	2018 DEC 26 14:00:52	2018 DEC 26 14:30:27	3549.5	-176.0	-46.3	-10.5	63.6	20.6	-63.7	173.9	0.4	17	-	-	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
306	2018 DEC 26 14:30:27	2018 DEC 26 14:59:49	2018 DEC 26 15:29:11	3524.7	-10.5	119.7	155.1	-63.7	-19.2	63.7	5.9	12.4	17	-		COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
307	2018 DEC 26 15:29:11	2018 DEC 26 15:58:46	2018 DEC 26 16:28:20	3548.4	155.1	-75.2	-39.4	63.7	20.5	-63.8	174.2	0.4	17	-	-	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
307	2018 DEC 26 16:28:20	2018 DEC 26 16:57:42	2018 DEC 26 17:27:03	3523.6	-39.4	90.8	126.3	-63.8	-19.2	63.9	5.7	12.4	17	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
308	2018 DEC 26 17:27:03	2018 DEC 26 17:56:37	2018 DEC 26 18:26:10	3546.3	126.3	-104.1	-68.2	63.9	20.4	-63.9	174.4	0.4	1	-	-	-		
308	2018 DEC 26 18:26:10	2018 DEC 26 18:55:31	2018 DEC 26 19:24:53	3523.4	-68.2	61.9	97.5	-63.9	-19.0	63.9	5.4	12.4	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
309	2018 DEC 26 19:24:53	2018 DEC 26 19:54:26	2018 DEC 26 20:24:00	3546.5	97.5	-133.0	-96.9	63.9	20.4	-64.0	174.6	0.3	4	-	-	-		
309	2018 DEC 26 20:24:00	2018 DEC 26 20:53:22	2018 DEC 26 21:22:44	3524.6	-96.9	33.0	68.7	-64.0	-18.9	64.0	5.2	12.4	4	-		3x COP rows 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
310	2018 DEC 26 21:22:44	2018 DEC 26 21:52:19	2018 DEC 26 22:21:53	3548.5	68.7	-162.0	-125.7	64.0	20.3	-64.0	174.9	0.3	1	-	-	-		
310	2018 DEC 26 22:21:53	2018 DEC 26 22:51:16	2018 DEC 26 23:20:39	3526.4	-125.7	4.0	40.0	-64.0	-18.8	64.0	4.9	12.3	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
311	2018 DEC 26 23:20:39	2018 DEC 26 23:50:13	2018 DEC 27 00:19:47	3548.2	40.0	169.1	-154.5	64.0	20.1	-64.1	175.2	0.3	1	-	-	-		
311	2018 DEC 27 00:19:47	2018 DEC 27 00:49:11	2018 DEC 27 01:18:35	3527.4	-154.5	-24.9	11.2	-64.1	-18.8	64.1	4.7	12.3	1	Surface 3SUBD 01	Science: orders #168, #190, #191, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
312	2018 DEC 27 01:18:35	2018 DEC 27 01:48:08	2018 DEC 27 02:17:42	3547.0	11.2	140.1	176.7	64.1	20.0	-64.2	175.4	0.3	4	-	-	-		
312	2018 DEC 27 02:17:42	2018 DEC 27 02:47:05	2018 DEC 27 03:16:29	3527.3	176.7	-53.9	-17.7	-64.2	-18.6	64.2	4.4	12.3	4	-		3x COP rows 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
313	2018 DEC 27 03:16:29	2018 DEC 27 03:46:02	2018 DEC 27 04:15:35	3545.7	-17.7	111.2	147.8	64.2	20.0	-64.3	175.6	0.3	3	-	-	-		
313	2018 DEC 27 04:15:35	2018 DEC 27 04:44:58	2018 DEC 27 05:14:21	3526.1	147.8	-82.8	-46.6	-64.3	-18.5	64.3	4.2	12.3	3	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
314	2018 DEC 27 05:14:21	2018 DEC 27 05:43:53	2018 DEC 27 06:13:26	3544.8	-46.6	82.3	118.9	64.3	19.9	-64.4	175.9	0.2	4	-	-	-		
314	2018 DEC 27 06:13:26	2018 DEC 27 06:42:48	2018 DEC 27 07:12:11	3524.9	118.9	-111.7	-75.4	-64.4	-18.4	64.4	3.9	12.3	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
315	2018 DEC 27 07:12:11	2018 DEC 27 07:41:43	2018 DEC 27 08:11:15	3544.1	-75.4	53.4	90.2	64.4	19.8	-64.4	176.1	0.2	1	-	-	-		
315	2018 DEC 27 08:11:15	2018 DEC 27 08:40:38	2018 DEC 27 09:10:02	3526.7	90.2	-140.6	-104.1	-64.4	-18.3	64.5	3.7	12.3	1	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
316	2018 DEC 27 09:10:02	2018 DEC 27 09:39:34	2018 DEC 27 10:09:06	3544.9	-104.1	24.5	61.5	64.5	19.7	-64.5	176.4	0.2	4	-	-	-		
316	2018 DEC 27 10:09:06	2018 DEC 27 10:38:31	2018 DEC 27 11:07:55	3528.4	61.5	-169.5	-132.9	-64.5	-18.2	64.5	3.4	12.2	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
317	2018 DEC 27 11:07:55	2018 DEC 27 11:37:28	2018 DEC 27 12:07:02	3547.0	-132.9	-4.5	32.7	64.5	19.6	-64.5	176.6	0.2	1	-	-	-		
317	2018 DEC 27 12:07:02	2018 DEC 27 12:36:26	2018 DEC 27 13:05:49	3527.6	32.7	161.5	-161.7	-64.5	-18.1	64.6	3.1	12.2	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
318	2018 DEC 27 13:05:49	2018 DEC 27 13:35:24	2018 DEC 27 14:04:58	3548.5	-161.7	-33.4	3.8	64.6	19.5	-64.6	176.9	0.2	1	-	-	-		
318	2018 DEC 27 14:04:58	2018 DEC 27 14:34:21	2018 DEC 27 15:03:44	3526.0	3.8	132.5	169.4	-64.6	-18.1	64.7	2.9	12.2	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
319	2018 DEC 27 15:03:44	2018 DEC 27 15:33:18	2018 DEC 27 16:02:52	3548.1	169.4	-62.4	-25.1	64.7	19.4	-64.7	177.1	0.2	4	-	-	-		
319	2018 DEC 27 16:02:52	2018 DEC 27 16:32:14	2018 DEC 27 17:01:37	3524.7	-25.1	103.6	140.6	-64.7	-18.0	64.8	2.7	12.2	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
320	2018 DEC 27 17:01:37	2018 DEC 27 17:31:10	2018 DEC 27 18:00:43	3546.3	140.6	-91.3	-53.9	64.8	19.3	-64.8	177.3	0.1	3	-	-	-		
