Obs Index	Obs Type Index	Orbit No	Obs Type	IR Status	UVIS Status	TC Start Time	UVIS Start Time	UVIS End Time	IR Precooling Time	IR Start Time	 IR Transition Time	IR End Time	New TC Start Time	New UVIS Start Time	New UVIS End Time	New IR Precooling Time	New IR Start Time	New IR End Time	IR Duration	UVIS Duration	New IR duration	New UVIS Duration	TC20 FIXED	TC20 SCI1	TC20 SCI2	SCI1 description	SCI2 description	
251	111	111	Dayside_Nadir	OFF	UVIS_1	2018 APR 30 20:46:03	2018 APR 30 20:46:13	2018 APR 30 21:49:07	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
252	111	111	Dayside_Nadir	OFF	UVIS_2	2018 APR 30 20:46:03	2018 APR 30 20:46:13	2018 APR 30 21:49:07	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
253	111	111	Dayside_Nadir	OFF	UVIS_3	2018 APR 30 20:46:03	2018 APR 30 20:46:13	2018 APR 30 21:49:07	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
254	112	112	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 30 22:33:59	2018 APR 30 22:34:09	2018 APR 30 23:47:01	2018 APR 30 22:34:09	2018 APR 30 22:44:09	-	2018 APR 30 23:47:01	Same	Same	Same	Same	Same	Same	3772.0	4372.0	3772.0	4372.0	1	1934	1934	Science: orders #121, #171, #124, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
255	113	113	Dayside_Nadir	OFF	UVIS_1	2018 MAY 01 00:41:53	2018 MAY 01 00:42:03	2018 MAY 01 01:44:53	-	-	-	-	Same	Same	2018 MAY 01 01:38:56	-	-	-	-	3770.0	-	3413.000000357628	-	-	-	-	-	
256	113	113	Dayside_Nadir	OFF	UVIS_2	2018 MAY 01 00:41:53	2018 MAY 01 00:42:03	2018 MAY 01 01:44:53	-	-	-	-	Same	Same	2018 MAY 01 01:38:56	-	-	-	-	3770.0	-	3413.000000357628	-	-	-	-	-	
257	113	113	Dayside_Nadir	OFF	UVIS_3	2018 MAY 01 00:41:53	2018 MAY 01 00:42:03	2018 MAY 01 01:44:53	-	-	-	-	Same	Same	2018 MAY 01 01:38:56	-	-	-	-	3770.0	-	3413.000000357628	-	-	-	-	-	
258	228	114	Ingress	SO_O	UVIS_O	2018 MAY 01 01:39:01	2018 MAY 01 01:49:11	2018 MAY 01 01:55:25	2018 MAY 01 01:39:11	2018 MAY 01 01:49:11	2018 MAY 01 01:54:01	2018 MAY 01 01:55:25	Same	Same	Same	Same	Same	Same	374.0	374.0	374.0	374.0	1	1427	1427	Science: orders #119, #140, #153, #170, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
259	229	114	Egress	SO_O	UVIS_O	2018 MAY 01 02:18:09	2018 MAY 01 02:28:19	2018 MAY 01 02:34:09	2018 MAY 01 02:18:19	2018 MAY 01 02:28:19	2018 MAY 01 02:29:40	2018 MAY 01 02:34:09	Same	Same	Same	Same	Same	Same	350.0	350.0	350.0	350.0	1	1427	1427	Science: orders #119, #140, #153, #170, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
260	114	114	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 01 02:39:43	2018 MAY 01 02:39:53	2018 MAY 01 03:42:43	2018 MAY 01 02:39:53	2018 MAY 01 02:49:53	-	2018 MAY 01 03:29:53	Same	Same	Same	2018 MAY 01 02:42:20	2018 MAY 01 02:52:20	2018 MAY 01 03:30:16	2400.0	3770.0	2276.0	3770.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
261	115	115	Dayside_Nadir	OFF	UVIS_1	2018 MAY 01 04:37:33	2018 MAY 01 04:37:43	2018 MAY 01 05:40:35	-	-	-	-	Same	Same	2018 MAY 01 05:34:44	-	-	-	-	3772.0	-	3421.000000357628	-	-	-	-	-	
262	115	115	Dayside_Nadir	OFF	UVIS_2	2018 MAY 01 04:37:33	2018 MAY 01 04:37:43	2018 MAY 01 05:40:35	-	-	-	-	Same	Same	2018 MAY 01 05:34:44	-	-	-	-	3772.0	-	3421.000000357628	-	-	-	-	-	
263	115	115	Dayside_Nadir	OFF	UVIS_3	2018 MAY 01 04:37:33	2018 MAY 01 04:37:43	2018 MAY 01 05:40:35	-	-	-	-	Same	Same	2018 MAY 01 05:34:44	-	-	-	-	3772.0	-	3421.000000357628	-	-	-	-	-	
264	232	116	Ingress	SO_O	UVIS_O	2018 MAY 01 05:34:49	2018 MAY 01 05:44:59	2018 MAY 01 05:51:15	2018 MAY 01 05:34:59	2018 MAY 01 05:44:59	2018 MAY 01 05:49:51	2018 MAY 01 05:51:15	Same	Same	Same	Same	Same	Same	376.0	376.0	376.0	376.0	1	1453	1452	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
265	233	116	Egress	SO_O	UVIS_O	2018 MAY 01 06:13:46	2018 MAY 01 06:23:56	2018 MAY 01 06:29:50	2018 MAY 01 06:13:56	2018 MAY 01 06:23:56	2018 MAY 01 06:25:18	2018 MAY 01 06:29:50	Same	Same	Same	Same	Same	Same	354.0	354.0	354.0	354.0	1	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
266	116	116	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 01 06:35:27	2018 MAY 01 06:35:37	2018 MAY 01 07:38:29	2018 MAY 01 06:35:37	2018 MAY 01 06:45:37	-	2018 MAY 01 07:25:37	Same	Same	Same	2018 MAY 01 06:38:08	2018 MAY 01 06:48:08	2018 MAY 01 07:25:58	2400.0	3772.0	2270.0	3772.0	1	1837	1837	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
267	117	117	Dayside_Nadir	OFF	UVIS_1	2018 MAY 01 08:33:23	2018 MAY 01 08:33:33	2018 MAY 01 09:36:27	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
268	117	117	Dayside_Nadir	OFF	UVIS_2	2018 MAY 01 08:33:23	2018 MAY 01 08:33:33	2018 MAY 01 09:36:27	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
269	117	117	Dayside_Nadir	OFF	UVIS_3	2018 MAY 01 08:33:23	2018 MAY 01 08:33:33	2018 MAY 01 09:36:27	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
270	118	118	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 01 10:21:19	2018 MAY 01 10:21:29	2018 MAY 01 11:34:25	2018 MAY 01 10:21:29	2018 MAY 01 10:31:29	-	2018 MAY 01 11:34:25	Same	Same	Same	Same	Same	Same	3776.0	4376.0	3776.0	4376.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
271	119	119	Dayside_Nadir	OFF	UVIS_1	2018 MAY 01 12:29:15	2018 MAY 01 12:29:25	2018 MAY 01 13:32:17	-	-	-	-	Same	Same	2018 MAY 01 13:26:33	-	-	-	-	3772.0	-	3428.000000357628	-	-	-	-	-	
272	119	119	Dayside_Nadir	OFF	UVIS_2	2018 MAY 01 12:29:15	2018 MAY 01 12:29:25	2018 MAY 01 13:32:17	-	-	-	-	Same	Same	2018 MAY 01 13:26:33	-	-	-	-	3772.0	-	3428.000000357628	-	-	-	-	-	
273	119	119	Dayside_Nadir	OFF	UVIS_3	2018 MAY 01 12:29:15	2018 MAY 01 12:29:25	2018 MAY 01 13:32:17	-	-	-	-	Same	Same	2018 MAY 01 13:26:33	-	-	-	-	3772.0	-	3428.000000357628	-	-	-	-	-	
274	240	120	Ingress	SO_O	UVIS_O	2018 MAY 01 13:26:38	2018 MAY 01 13:36:48	2018 MAY 01 13:43:12	2018 MAY 01 13:26:48	2018 MAY 01 13:36:48	2018 MAY 01 13:41:46	2018 MAY 01 13:43:12	Same	Same	Same	Same	Same	Same	384.0	384.0	384.0	384.0	1	1410	1410	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
275	241	120	Egress	SO_O	UVIS_O	2018 MAY 01 14:05:09	2018 MAY 01 14:15:19	2018 MAY 01 14:21:21	2018 MAY 01 14:05:19	2018 MAY 01 14:15:19	2018 MAY 01 14:16:43	2018 MAY 01 14:21:21	Same	Same	Same	Same	Same	Same	362.0	362.0	362.0	362.0	1	1410	1410	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
276	120	120	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 01 14:27:07	2018 MAY 01 14:27:17	2018 MAY 01 15:30:07	2018 MAY 01 14:27:17	2018 MAY 01 14:37:17	-	2018 MAY 01 15:17:17	Same	Same	2018 MAY 01 15:24:24	2018 MAY 01 14:29:55	2018 MAY 01 14:39:55	2018 MAY 01 15:17:29	2400.0	3770.0	2254.0	3427.000000357628	1	140	140	Diffraction order stepping (fullscan): 30 orders from 110 to 140 in steps of 1 (1 order(s) per 15 second(s))	-	
277	242	121	Ingress	SO_O	UVIS_O	2018 MAY 01 15:24:29	2018 MAY 01 15:34:39	2018 MAY 01 15:41:05	2018 MAY 01 15:24:39	2018 MAY 01 15:34:39	2018 MAY 01 15:39:39	2018 MAY 01 15:41:05	Same	Same	Same	Same	Same	Same	386.0	386.0	386.0	386.0	1	1411	1411	Science: orders #121, #130, #145, #169, #195, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
278	243	121	Egress	SO_O	UVIS_O	2018 MAY 01 16:02:55	2018 MAY 01 16:13:05	2018 MAY 01 16:19:08	2018 MAY 01 16:03:05	2018 MAY 01 16:13:05	2018 MAY 01 16:14:28	2018 MAY 01 16:19:08	Same	Same	Same	Same	Same	Same	363.0	363.0	363.0	363.0	1	1411	1411	Science: orders #121, #130, #145, #169, #195, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
279	121	121	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 01 16:24:57	2018 MAY 01 16:25:07	2018 MAY 01 17:27:59	2018 MAY 01 16:25:07	2018 MAY 01 16:35:07	-	2018 MAY 01 17:15:07	Same	Same	Same	2018 MAY 01 16:27:48	2018 MAY 01 16:37:48	2018 MAY 01 17:15:19	2400.0	3772.0	2251.0	3772.0	1	104	104	Diffraction order stepping (fullscan): 10 orders from 130 to 140 in steps of 1 (1 order(s) per 15 second(s))	-	
280	122	122	Dayside_Nadir	OFF	UVIS_1	2018 MAY 01 18:22:51	2018 MAY 01 18:23:01	2018 MAY 01 19:25:55	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
281	122	122	Dayside_Nadir	OFF	UVIS_2	2018 MAY 01 18:22:51	2018 MAY 01 18:23:01	2018 MAY 01 19:25:55	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
282	122	122	Dayside_Nadir	OFF	UVIS_3	2018 MAY 01 18:22:51	2018 MAY 01 18:23:01	2018 MAY 01 19:25:55	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
283	123	123	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 01 20:10:47	2018 MAY 01 20:10:57	2018 MAY 01 21:23:51	2018 MAY 01 20:10:57	2018 MAY 01 20:20:57	-	2018 MAY 01 21:23:51	Same	Same	Same	Same	Same	Same	3774.0	4374.0	3774.0	4374.0	1	2639	2639	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
284	124	124	Dayside_Nadir	OFF	UVIS_1	2018 MAY 01 22:18:43	2018 MAY 01 22:18:53	2018 MAY 01 23:21:45	-	-	-	-	Same	Same	2018 MAY 01 23:16:14	-	-	-	-	3772.0	-	3441.000000357628	-	-	-	-	-	
285	124	124	Dayside_Nadir	OFF	UVIS_2	2018 MAY 01 22:18:43	2018 MAY 01 22:18:53	2018 MAY 01 23:21:45	-	-	-	-	Same	Same	2018 MAY 01 23:16:14	-	-	-	-	3772.0	-	3441.000000357628	-	-	-	-	-	
286	124	124	Dayside_Nadir	OFF	UVIS_3	2018 MAY 01 22:18:43	2018 MAY 01 22:18:53	2018 MAY 01 23:21:45	-	-	-	-	Same	Same	2018 MAY 01 23:16:14	-	-	-	-	3772.0	-	3441.000000357628	-	-	-	-	-	
287	250	125	Ingress	SO_O	UVIS_O	2018 MAY 01 23:16:19	2018 MAY 01 23:26:29	2018 MAY 01 23:33:03	2018 MAY 01 23:16:29	2018 MAY 01 23:26:29	2018 MAY 01 23:31:35	2018 MAY 01 23:33:03	Same	Same	Same	Same	Same	Same	394.0	394.0	394.0	394.0	1	1446	1446	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
288	251	125	Egress	SO_O	UVIS_O	2018 MAY 01 23:54:16	2018 MAY 02 00:04:26	2018 MAY 02 00:10:37	2018 MAY 01 23:54:26	2018 MAY 02 00:04:26	2018 MAY 02 00:05:51	2018 MAY 02 00:10:37	Same	Same	Same	Same	Same	Same	371.0	371.0	371.0	371.0	1	1446	1446	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
289	125	125	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 02 00:16:39	2018 MAY 02 00:16:49	2018 MAY 02 01:19:39	2018 MAY 02 00:16:49	2018 MAY 02 00:26:49	-	2018 MAY 02 01:06:49	Same	Same	Same	2018 MAY 02 00:19:37	2018 MAY 02 00:29:37	2018 MAY 02 01:06:52	2400.0	3770.0	2235.0	3770.0	1	2626	2626	Science: orders #167, #134, #168, #121, #189, #197, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
290	126	126	Dayside_Nadir	OFF	UVIS_1	2018 MAY 02 02:14:31	2018 MAY 02 02:14:41	2018 MAY 02 03:17:31	-	-	-	-	Same	Same	2018 MAY 02 03:11:59	-	-	-	-	3770.0	-	3438.000000357628	-	-	-	-	-	
291	126	126	Dayside_Nadir	OFF	UVIS_2	2018 MAY 02 02:14:31	2018 MAY 02 02:14:41	2018 MAY 02 03:17:31	-	-	-	-	Same	Same	2018 MAY 02 03:11:59	-	-	-	-	3770.0	-	3438.000000357628	-	-	-	-	-	
292	126	126	Dayside_Nadir	OFF	UVIS_3	2018 MAY 02 02:14:31	2018 MAY 02 02:14:41	2018 MAY 02 03:17:31	-	-	-	-	Same	Same	2018 MAY 02 03:11:59	-	-	-	-	3770.0	-	3438.000000357628	-	-	-	-	-	
293	254	127	Ingress	SO_O	UVIS_O	2018 MAY 02 03:12:04	2018 MAY 02 03:22:14	2018 MAY 02 03:28:54	2018 MAY 02 03:12:14	2018 MAY 02 03:22:14	2018 MAY 02 03:27:25	2018 MAY 02 03:28:54	Same	Same	Same	Same	Same	Same	400.0	400.0	400.0	400.0	1	1444	1444	Science: orders #120, #133, #143, #154, #181, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
294	255	127	Egress	SO_O	UVIS_O	2018 MAY 02 03:49:50	2018 MAY 02 04:00:00	2018 MAY 02 04:06:16	2018 MAY 02 03:50:00	2018 MAY 02 04:00:00	2018 MAY 02 04:01:26	2018 MAY 02 04:06:16	Same	Same	Same	Same	Same	Same	376.0	376.0	376.0	376.0	1	1444	1444	Science: orders #120, #133, #143, #154, #181, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
295	127	127	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 02 04:12:21	2018 MAY 02 04:12:31	2018 MAY 02 05:15:21	2018 MAY 02 04:12:31	2018 MAY 02 04:22:31	-	2018 MAY 02 05:02:31	Same	Same	2018 MAY 02 05:09:53	2018 MAY 02 04:15:24	2018 MAY 02 04:25:24	2018 MAY 02 05:02:28	2400.0	3770.0	2224.0	3442.000000357628	1	1029	1029	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
296	256	128	Ingress	SO_O	UVIS_O	2018 MAY 02 05:09:58	2018 MAY 02 05:20:08	2018 MAY 02 05:26:50	2018 MAY 02 05:10:08	2018 MAY 02 05:20:08	2018 MAY 02 05:25:21	2018 MAY 02 05:26:50	Same	Same	Same	Same	Same	Same	402.0	402.0	402.0	402.0	1	1453	1452	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
297	257	128	Egress	SO_O	UVIS_O	2018 MAY 02 05:47:37	2018 MAY 02 05:57:47	2018 MAY 02 06:04:05	2018 MAY 02 05:47:47	2018 MAY 02 05:57:47	2018 MAY 02 05:59:14	2018 MAY 02 06:04:05	Same	Same	Same	Same	Same	Same	378.0	378.0	378.0	378.0	1	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
298	128	128	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 02 06:10:13	2018 MAY 02 06:10:23	2018 MAY 02 07:13:15	2018 MAY 02 06:10:23	2018 MAY 02 06:20:23	-	2018 MAY 02 07:00:23	Same	Same	Same	2018 MAY 02 06:13:19	2018 MAY 02 06:23:19	2018 MAY 02 07:00:19	2400.0	3772.0	2220.0	3772.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
299	129	129	Dayside_Nadir	OFF	UVIS_1	2018 MAY 02 08:08:09	2018 MAY 02 08:08:19	2018 MAY 02 09:11:11	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
300	129	129	Dayside_Nadir	OFF	UVIS_2	2018 MAY 02 08:08:09	2018 MAY 02 08:08:19	2018 MAY 02 09:11:11	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
301	129	129	Dayside_Nadir	OFF	UVIS_3	2018 MAY 02 08:08:09	2018 MAY 02 08:08:19	2018 MAY 02 09:11:11	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
302	130	130	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 02 09:56:05	2018 MAY 02 09:56:15	2018 MAY 02 11:09:09	2018 MAY 02 09:56:15	2018 MAY 02 10:06:15	-	2018 MAY 02 11:09:09	Same	Same	Same	Same	Same	Same	3774.0	4374.0	3774.0	4374.0	1	1779	1779	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
303	131	131	Dayside_Nadir	OFF	UVIS_1	2018 MAY 02 12:04:01	2018 MAY 02 12:04:11	2018 MAY 02 13:07:03	-	-	-	-	Same	Same	2018 MAY 02 13:01:44	-	-	-	-	3772.0	-	3453.000000357628	-	-	-	-	-	
304	131	131	Dayside_Nadir	OFF	UVIS_2	2018 MAY 02 12:04:01	2018 MAY 02 12:04:11	2018 MAY 02 13:07:03	-	-	-	-	Same	Same	2018 MAY 02 13:01:44	-	-	-	-	3772.0	-	3453.000000357628	-	-	-	-	-	
305	131	131	Dayside_Nadir	OFF	UVIS_3	2018 MAY 02 12:04:01	2018 MAY 02 12:04:11	2018 MAY 02 13:07:03	-	-	-	-	Same	Same	2018 MAY 02 13:01:44	-	-	-	-	3772.0	-	3453.000000357628	-	-	-	-	-	
306	264	132	Ingress	SO_O	UVIS_O	2018 MAY 02 13:01:49	2018 MAY 02 13:11:59	2018 MAY 02 13:18:50	2018 MAY 02 13:01:59	2018 MAY 02 13:11:59	2018 MAY 02 13:17:19	2018 MAY 02 13:18:50	Same	Same	Same	Same	Same	Same	411.0	411.0	411.0	411.0	1	3948	3948	Science: orders #167, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
307	265	132	Egress	SO_O	UVIS_O	2018 MAY 02 13:38:58	2018 MAY 02 13:49:08	2018 MAY 02 13:55:35	2018 MAY 02 13:39:08	2018 MAY 02 13:49:08	2018 MAY 02 13:50:37	2018 MAY 02 13:55:35	Same	Same	Same	Same	Same	Same	387.0	387.0	387.0	387.0	1	3948	3948	Science: orders #167, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
308	132	132	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 02 14:01:53	2018 MAY 02 14:02:03	2018 MAY 02 15:04:55	2018 MAY 02 14:02:03	2018 MAY 02 14:12:03	-	2018 MAY 02 14:52:03	Same	Same	Same	2018 MAY 02 14:05:08	2018 MAY 02 14:15:08	2018 MAY 02 14:51:50	2400.0	3772.0	2202.0	3772.0	1	2318	2318	Science: orders #168, #134, #121, #190, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	-	
309	133	133	Dayside_Nadir	OFF	UVIS_1	2018 MAY 02 15:59:45	2018 MAY 02 15:59:55	2018 MAY 02 17:02:45	-	-	-	-	Same	Same	2018 MAY 02 16:57:28	-	-	-	-	3770.0	-	3453.000000357628	-	-	-	-	-	
310	133	133	Dayside_Nadir	OFF	UVIS_2	2018 MAY 02 15:59:45	2018 MAY 02 15:59:55	2018 MAY 02 17:02:45	-	-	-	-	Same	Same	2018 MAY 02 16:57:28	-	-	-	-	3770.0	-	3453.000000357628	-	-	-	-	-	
311	133	133	Dayside_Nadir	OFF	UVIS_3	2018 MAY 02 15:59:45	2018 MAY 02 15:59:55	2018 MAY 02 17:02:45	-	-	-	-	Same	Same	2018 MAY 02 16:57:28	-	-	-	-	3770.0	-	3453.000000357628	-	-	-	-	-	
312	268	134	Ingress	SO_O	UVIS_O	2018 MAY 02 16:57:33	2018 MAY 02 17:07:43	2018 MAY 02 17:14:40	2018 MAY 02 16:57:43	2018 MAY 02 17:07:43	2018 MAY 02 17:13:08	2018 MAY 02 17:14:40	Same	Same	Same	Same	Same	Same	417.0	417.0	417.0	417.0	1	3954	3954	Science: orders #168, #136, #189, #119, #166, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
313	269	134	Egress	SO_O	UVIS_O	2018 MAY 02 17:34:28	2018 MAY 02 17:44:38	2018 MAY 02 17:51:10	2018 MAY 02 17:34:38	2018 MAY 02 17:44:38	2018 MAY 02 17:46:08	2018 MAY 02 17:51:10	Same	Same	Same	Same	Same	Same	392.0	392.0	392.0	392.0	1	3954	3954	Science: orders #168, #136, #189, #119, #166, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
314	134	134	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 02 17:57:37	2018 MAY 02 17:57:47	2018 MAY 02 19:00:39	2018 MAY 02 17:57:47	2018 MAY 02 18:07:47	-	2018 MAY 02 18:47:47	Same	Same	Same	2018 MAY 02 18:00:58	2018 MAY 02 18:10:58	2018 MAY 02 18:47:29	2400.0	3772.0	2191.0	3772.0	1	1860	1860	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
315	135	135	Dayside_Nadir	OFF	UVIS_1	2018 MAY 02 19:55:33	2018 MAY 02 19:55:43	2018 MAY 02 20:58:35	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
316	135	135	Dayside_Nadir	OFF	UVIS_2	2018 MAY 02 19:55:33	2018 MAY 02 19:55:43	2018 MAY 02 20:58:35	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
317	135	135	Dayside_Nadir	OFF	UVIS_3	2018 MAY 02 19:55:33	2018 MAY 02 19:55:43	2018 MAY 02 20:58:35	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
318	136	136	Dayside_Nadir	OFF	UVIS_1	2018 MAY 02 21:53:29	2018 MAY 02 21:53:39	2018 MAY 02 22:56:33	-	-	-	-	Same	Same	2018 MAY 02 22:51:29	-	-	-	-	3774.0	-	3470.000000357628	-	-	-	-	-	
319	136	136	Dayside_Nadir	OFF	UVIS_2	2018 MAY 02 21:53:29	2018 MAY 02 21:53:39	2018 MAY 02 22:56:33	-	-	-	-	Same	Same	2018 MAY 02 22:51:29	-	-	-	-	3774.0	-	3470.000000357628	-	-	-	-	-	
320	136	136	Dayside_Nadir	OFF	UVIS_3	2018 MAY 02 21:53:29	2018 MAY 02 21:53:39	2018 MAY 02 22:56:33	-	-	-	-	Same	Same	2018 MAY 02 22:51:29	-	-	-	-	3774.0	-	3470.000000357628	-	-	-	-	-	
321	274	137	Ingress	SO_O	UVIS_O	2018 MAY 02 22:51:34	2018 MAY 02 23:01:44	2018 MAY 02 23:08:47	2018 MAY 02 22:51:44	2018 MAY 02 23:01:44	2018 MAY 02 23:07:13	2018 MAY 02 23:08:47	Same	Same	Same	Same	Same	Same	423.0	423.0	423.0	423.0	1	1439	1439	Science: orders #167, #146, #147, #148, #154, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
322	275	137	Egress	SO_O	UVIS_O	2018 MAY 02 23:28:01	2018 MAY 02 23:38:11	2018 MAY 02 23:44:51	2018 MAY 02 23:28:11	2018 MAY 02 23:38:11	2018 MAY 02 23:39:43	2018 MAY 02 23:44:51	Same	Same	Same	Same	Same	Same	400.0	400.0	400.0	400.0	1	1439	1439	Science: orders #167, #146, #147, #148, #154, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
323	137	137	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 02 23:51:27	2018 MAY 02 23:51:37	2018 MAY 03 00:54:27	2018 MAY 02 23:51:37	2018 MAY 03 00:01:37	-	2018 MAY 03 00:41:37	Same	Same	2018 MAY 03 00:49:24	2018 MAY 02 23:54:54	2018 MAY 03 00:04:54	2018 MAY 03 00:41:11	2400.0	3770.0	2177.0	3467.000000357628	1	2364	2364	Science: orders #164, #169, #131, #127, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	-	
324	276	138	Ingress	SO_O	UVIS_O	2018 MAY 03 00:49:29	2018 MAY 03 00:59:39	2018 MAY 03 01:06:46	2018 MAY 03 00:49:39	2018 MAY 03 00:59:39	2018 MAY 03 01:05:11	2018 MAY 03 01:06:46	Same	Same	Same	Same	Same	Same	427.0	427.0	427.0	427.0	1	293	293	Diffraction order stepping (fullscan): 115 orders from 110 to 800 in steps of 1 (6 order(s) per 1 second(s))	-	
325	277	138	Egress	SO_O	UVIS_O	2018 MAY 03 01:25:48	2018 MAY 03 01:35:58	2018 MAY 03 01:42:41	2018 MAY 03 01:25:58	2018 MAY 03 01:35:58	2018 MAY 03 01:37:30	2018 MAY 03 01:42:41	Same	Same	Same	Same	Same	Same	403.0	403.0	403.0	403.0	1	293	293	Diffraction order stepping (fullscan): 115 orders from 110 to 800 in steps of 1 (6 order(s) per 1 second(s))	-	
